track_id,track_name,album_name,artist_name,release_date,popularity,artist_norm,title_norm,lyrics,tag,year,views,id
0obzwoGjXdORtAwYWZ9s53,Grade 8,+,Ed Sheeran,2011-09-09,49,ed sheeran,grade 8,"[Verse 1]
My mind is a warrior, my heart is a foreigner
My eyes are the color of red like a sunset
I'll never keep it bottled up and left to the hands of the coroner
Be a true heart, not a follower, we're not done yet now

[Pre-Chorus]
I see it in your movements tonight
If we should ever do this right
I'm never gonna let you down
Oh, I'll never let you down
Now keep it on the down low
And I'll keep you around, so I'll know
That I'll never let you down
I'll never let you down

[Chorus]
You're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down
Now you're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down, down
[Verse 2]
My eyes are a river filler, this drink is a liver killer
My chest is a pillow for your weary head to lay to rest against
Your body is my ballpoint pen and your mind is my new best friend
Your eyes are my mirror to take me to the edge again

[Pre-Chorus]
I see it in your movements tonight
If we should ever do this right
I'm never gonna let you down
Oh, I'll never let you down
Now keep it on the down low
And I'll keep you around, so I'll know
That I'll never let you down
I'll never let you down

[Chorus]
You're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down
You're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down
[Bridge]
Hold my heart to stop me bleeding now, now, now
And I'll never let you down
Hold my heart to stop me bleeding now, now, now
And I'll never let you down
Hold my heart to stop me bleeding now, now, now
And I'll never let you down
Hold my heart to stop me bleeding now, now, now
And I'll never let you down

[Chorus]
You're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down
You're strumming on my heart strings like you were a grade 8
But I've never felt this way
I'll pick your feet up off of the ground
And never ever let you down",pop,2011.0,66725.0,71771.0
0ygAYQQy7bfDN6gH640bbl,Wake Me Up,+,Ed Sheeran,2011-09-09,50,ed sheeran,wake me up,"[Verse 1]
I should ink my skin with your name
And take my passport out again and just replace it
See I could do without a tan on my left hand
Where my fourth finger meets my knuckle
And I should run you a hot bath, fill it up with bubbles
'Cause maybe you're loveable
And maybe you're my snowflake
And your eyes turn from green to gray in the winter
I'll hold you in a cold place
And you should never cut your hair
'Cause I love the way you flick it off your shoulder

[Chorus]
And you will never know
Just how beautiful you are to me
But maybe I'm just in love
When you wake me up

[Verse 2]
And would you ever feel guilty if you did the same to me?
Could you make me a cup of tea to open my eyes in the right way?
And I know you love Shrek, 'cause we've watched it 12 times
And maybe you're hoping for a fairy-tale too
And if your DVD breaks today, you should've got a VCR
'Cause I've never owned a blu-ray, true say
I know I've always been shit at computer games
And your brother always beats me
And if I lost, I go across and chuck all the controllers at the TV
And then you laugh at me, and be asking me
If I'm gonna be home next week
And then you lie with me 'til I fall asleep
And flutter eye lash on my cheek between the sheets
[Chorus]
And you will never know
Just how beautiful you are to me
But maybe I'm just in love
When you wake me up

[Verse 3]
And I think you hate the smell of smoke
You always try and get me to stop
But you drink as much as me
And I get drunk a lot
So I’ll take you to the beach
And walk along the sand
And I'll make you a heart pendant
With a pebble held in my hand
And I'll carve it like a necklace
So the heart falls where your chest is
Now a piece of me is a piece of the beach
And it falls just where it needs to be
And rests peacefully
So you just need to breathe to feel my heart against yours now
Against yours now

[Outro]
'Cause maybe I'm just in love when you wake me up
Or maybe I'm just in love when you wake me up
Maybe I fell in love when you woke me up",pop,2011.0,179410.0,71774.0
4z1O25cq9g2kuJemmUxc21,Small Bump,+,Ed Sheeran,2011-09-09,58,ed sheeran,small bump,"[Verse 1]
You're just a small bump unborn
In four months you're brought to life
You might be left with my hair
But you'll have your mother's eyes
I'll hold your body in my hands, be as gentle as I can
But for now you're a scan of my unmade plans
A small bump in four months, you're brought to life

[Pre-Chorus]
And I'll whisper quietly
I'll give you nothing but truth
If you're not inside me
I'll put my future in you

[Chorus]
You are my one and only
And you can wrap your fingers round my
Thumb and hold me tight
Oh, you are my one and only
You can wrap your fingers round my
Thumb and hold me tight
And you'll be all right
[Verse 2]
You're just a small bump unknown, you'll grow into your skin
With a smile like hers and a dimple beneath your chin
Finger nails the size of a half grain of rice
And eyelids closed to be soon opened wide
A small bump, in four months you'll open your eyes

[Pre-Chorus]
And I'll hold you tightly
I'll tell you nothing but truth
If you're not inside me
I'll put my future in you

[Chorus]
You are my one and only
And you can wrap your fingers round my
Thumb and hold me tight
Oh, you are my one and only
You can wrap your fingers round my
Thumb and hold me tight
And you'll be all right

[Bridge]
You can lie with me
With your tiny feet
When you're half asleep
I'll leave you be
Right in front of me
For a couple weeks
So I can keep you safe
[Chorus]
'Cause you are my one and only
You can wrap your fingers round my
Thumb and hold me tight
You are my one and only
You can wrap your fingers round my
Thumb and hold me tight
And you'll be all right

[Outro]
'Cause you were just a small bump unborn
For four months then torn from life
Maybe you were needed up there
But we're still unaware as why",pop,2012.0,195594.0,71777.0
0pJfsPQesJyCnR5XWZyvj9,This,+,Ed Sheeran,2011-09-09,49,ed sheeran,this,"[Verse 1]
This is the start of something beautiful
This is the start of something new
You are the one who'd make me lose it all
You are the start of something new, oh

[Chorus 1]
And I'll throw it all away
Watch you fall into my arms again
And I'll throw it all away
Watch you fall, now

[Verse 2]
You are the earth that I will stand upon
You are the words that I will sing

[Chorus 2]
And I've thrown it all away
And watched you fall into his arms again
And I've thrown it all away
And watched you fall, now, woah
[Bridge]
And take me back, take me home
Watch me fall, down to earth
Take me back, for

[Outro]
This is start of something beautiful
You are the start of something new",pop,2011.0,56777.0,71779.0
4ucfQOYOe1Jz5KqCfpGobp,The City,+,Ed Sheeran,2011-09-09,47,ed sheeran,the city,"[Verse 1]
This city never sleeps
I hear the people walk by when it's late
Sirens bleed through my windowsill
I can't close my eyes
Don't control what I'm into
And this tower is alive
The lights that blind keep me awake
Hood up and lace untied
Sleep fills my mind
Can't control what I'm into

[Pre-Chorus]
London calls me a stranger, a traveller
This is now my home, my home (Woo!)

[Chorus]
I'm burning on the back street
Stuck here sitting in the backseat
I'm blazing on the street
What I do isn't up to you
And if the city never sleeps, then that makes two
[Verse 2]
The pavement is my friend
It will take me where I need to go
I find it trips me up
And puts me down
This is not what I'm used to
And the shop across the road
Fulfills my needs and gives me company when I need it
Voices speak through my walls
I don't think I'm gonna make it
Past tomorrow

[Pre-Chorus]
London calls me a stranger, a traveller
This is now my home, my home (Woo!)

[Chorus]
I'm burning on the back street
Stuck here sitting in the backseat
I'm blazing on the street
What I do isn't up to you
And if the city never sleeps, then that makes two

[Bridge]
And my lungs hurt, and my ears bled
With the sound of the city life echoed in my head
Do I need this to keep me alive?
The traffic stops and starts, but I need to move along
[Pre-Chorus]
London calls me a stranger
This is not my home, home

[Chorus]
I'm burning on the back street
Stuck here sitting in the backseat
I'm blazing on the street
What I do isn't up to you
And if the city never sleeps, then that makes two",pop,2009.0,45323.0,71782.0
5ubHAQtKuFfiG4FXfLP804,Lego House,+,Ed Sheeran,2011-09-09,72,ed sheeran,lego house,"[Verse 1]
I'm gonna pick up the pieces
And build a LEGO house
If things go wrong, we can knock it down
My three words have two meanings
But there's one thing on my mind
It's all for you

[Pre-Chorus]
And it's dark in a cold December
But I've got you to keep me warm
If you're broken, I'll mend ya
And I keep you sheltered from the storm that's raging on now

[Chorus]
I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done
I think I love you better now
I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done
I think I love you better now
Now
[Verse 2]
I'm gonna paint you by numbers
And colour you in
If things go right, we can frame it
And put you on a wall
And it's so hard to say it
But I've been here before
Now I'll surrender up my heart
And swap it for yours

[Chorus]
I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done
I think I love you better now
I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done
I think I love you better now

[Bridge]
Don't hold me down
I think the braces are breaking
And it's more than I can take

[Pre-Chorus]
And it's dark in a cold December
But I've got you to keep me warm
If you're broken, I'll mend ya
And keep you sheltered from the storm that's raging on now
[Chorus]
I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done
I think I love you better now
I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done
I think I love you better now

[Outro]
I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done
I will love you better now",pop,2011.0,378521.0,71784.0
5KL4iZkCTZyXl7KnHgfVDj,"You Need Me, I Don't Need You",+,Ed Sheeran,2011-09-09,59,ed sheeran,"you need me, i don't need you",,,,,
0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,+,Ed Sheeran,2011-09-09,66,ed sheeran,kiss me,"[Intro]
One, two, three, four

[Verse 1]
Settle down with me
Cover me up, cuddle me in
Lie down with me
And hold me in your arms

[Pre-Chorus]
And your heart's against my chest
Your lips pressed to my neck
I'm falling for your eyes
But they don't know me yet
And with a feeling I'll forget, I'm in love now

[Chorus]
Kiss me like you wanna be loved
You wanna be loved
You wanna be loved
This feels like falling in love
We're falling in love
We're falling in love
[Verse 2]
Settle down with me
And I'll be your safety
You'll be my lady
I was made to keep your body warm
But I'm cold as the wind blows
So hold me in your arms
Oh no

[Pre-Chorus]
My heart’s against your chest
Your lips pressed to my neck
I'm falling for your eyes
But they don't know me yet
And with this feeling I'll forget, I'm in love now

[Chorus]
Kiss me like you wanna be loved
You wanna be loved
You wanna be loved
This feels like falling in love
We're falling in love
We're falling in love

[Guitar Solo]
[Bridge]
Yeah, I've been feeling everything
From hate to love
From love to lust
From lust to truth
I guess that's how I know you
So I hold you close to help you give it up

[Chorus]
So kiss me like you wanna be loved
You wanna be loved
You wanna be loved
This feels like falling in love
We're falling in love
We're falling in love
Kiss me like you wanna be loved
You wanna be loved
You wanna be loved
This feels like falling in love
We're falling in love
Falling in love",pop,2011.0,402274.0,71785.0
0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,+,Ed Sheeran,2011-09-09,69,ed sheeran,give me love,"[Verse 1]
Give me love like her
'Cause lately I've been waking up alone
Paint splattered teardrops on my shirt
Told you I'd let them go
And that I'll fight my corner
Maybe tonight I'll call ya
After my blood turns into alcohol
No, I just wanna hold ya

[Pre-Chorus]
Give a little time to me, or burn this out
We’ll play hide and seek to turn this around
All I want is the taste that your lips allow

[Chorus]
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, give me love
[Verse 2]
Give me love like never before
'Cause lately I've been craving more
And it's been a while, but I still feel the same
Maybe I should let you go
You know I'll fight my corner
And that tonight I'll call ya
After my blood is drowning in alcohol, mm-mmh
No, I just wanna hold ya

[Pre-Chorus]
Give a little time to me, or burn this out
We’ll play hide and seek to turn this around
All I want is the taste that your lips allow
Ma-my, my-my-y, oh give me love
Give a little time to me, or burn this out
We’ll play hide and seek to turn this around
All I want is the taste that your lips allow

[Chorus]
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, give me love
[Bridge]
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover
M-my my, m-my my, m-my my, give me love, lover

[Collision]
Love me! Love me!
Love me! Give me love!
Give me love!
Give me love!
Love me!
Give me love!

[Chorus]
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love
Ma-my, my-my-y, oh give me love",pop,2012.0,426259.0,71787.0
7iBSkXB0pTvZasOLf0Qxk9,Autumn Leaves - Deluxe Edition,+,Ed Sheeran,2011-09-09,56,ed sheeran,autumn leaves,"[Verse 1]
Another day, another life
Passes by just like mine
It's not complicated
Another mind, another soul
Another body to grow old
It's not complicated

[Hook 1]
Do you ever wonder if the stars shine out for you?
Float down, like autumn leaves
Hush now, close your eyes before the sleep
And you're miles away
And yesterday you were here with me

[Verse 2]
Another tear, another cry
Another place for us to die
It's not complicated
Another life that's gone to waste
Another light lost from your face
It's complicated
[Hook 2]
Is it that it's over or do birds still sing for you?
Float down, like autumn leaves
Hush now, close your eyes before the sleep
And you're miles away
And yesterday you were here with me

[Bridge]
Ooh how I miss you
My symphony played the song that carried you out
Ooh how I miss you
I miss you and I wish you'd stay

[Hook 1]
Do you ever wonder if the stars shine out for you?
Float down, like autumn leaves
Hush now, close your eyes before the sleep
And you're miles away
And yesterday you were here with me

[Hook 1]
Do you ever wonder if the stars shine out for you?
Float down, like autumn leaves
Hush now, close your eyes before the sleep
And you're miles away
And yesterday you were here with me
[Outro]
Touch down
Like a seven four seven
We'll stay out and we'll live forever now...",pop,2011.0,96228.0,131410.0
4bcgRbGeq4IejesjsiHyTH,Little Bird - Deluxe Edition,+,Ed Sheeran,2011-09-09,48,ed sheeran,little bird,"[Verse 1]
If we take this bird in, with its broken leg
We could nurse it, she said
Come inside for a little lie down with me
And if you fall asleep, it wouldn't be the worst thing
But when I wake up, and your make up is on my shoulder
And tell me if I lie down, would you stay now?
Let me hold ya, oh

[Chorus]
But if I kiss you will your mouth read this truth?
Darling how I miss you, strawberries taste how lips do
And it's not complete yet, mustn't get our feet wet
'Cause that leads to regret, diving in too soon
And I'll owe it all to you, oh, my little bird
My little bird

[Verse 2]
If we take a walkout, in the morning dew
We can lay down, so I'm next to you
Come inside for a little homemade tea
And if you fall asleep, then at least you're next to me
And if I wake up, you say it's late love, get back to sleep
I'm covered by nature and I'm safe now
Underneath this oak tree, with you beside me
[Chorus]
But if I kiss you will your mouth read this truth?
Darling how I miss you, strawberries taste how lips do
And it's not complete yet, mustn't get our feet wet
'Cause that leads to regret, diving in too soon
And I'll owe it all to you, oh, my little bird
My little bird
My little bird
My little bird

[Bridge]
And of all these things I'm sure of, I'm not quite certain of your love
You make me scream, and then I made you cry
When I left that little bird with its broken leg to die

[Chorus]
But if I kiss you will your mouth read this truth?
Darling how I miss you, strawberries taste how lips do
And it's not complete yet, mustn't get our feet wet
'Cause that leads to regret, diving in too soon
But I'll owe it all to you, oh, my little bird
My little bird, whoa oh oh oh whoa
My little bird
My little bird
My little bird
You're my little bird",pop,2010.0,56688.0,221620.0
4mT5mVFaU7trA3UdbGqfB9,Gold Rush - Deluxe Edition,+,Ed Sheeran,2011-09-09,47,ed sheeran,gold rush,"[Verse 1]
Smoke alarm went off at nine
I woke up, wiped the sleep out of my eye
She left a note ""I'll be back in 5""
Well, I'm still waitin' for that moment to arrive, hey

[Pre-Chorus]
I was told to put my job in front of you
But it won't hold me like you do

[Chorus]
But I do it for the love, waitin' on the gold rush
Keep it on the edge, smokin' on a roll up
When I see my friends, all they say is hold up
Ed, remember the time
When we were in school listenin' to grown-ups?
Didn't learn a thing, but then again, you know what?
You know how to sing, but, you don't know anything other than that
So maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
And maybe you should learn to love her
Like, like the way you wanna be loved
[Verse 2]
I never told her that I liked
The way she dances slightly out of time
And pretends she knows the words to a song she's never heard
But I tell her all the time, hey

[Pre-Chorus]
I was told to put my job in front of you
But it won't hold me like you do

[Chorus]
But I do it for the love, waitin' on the gold rush
Keep it on the edge, smokin' on a roll up
When I see my friends, all they say is hold up
Ed, remember the time
When we were in school listenin' to grown-ups?
Didn't learn a thing, but then again, you know what?
You know how to sing, but, you don't know anything other than that
So maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
And maybe you should learn to love her
Like, like the way you wanna be loved
[Chorus - Repeated]
But I do it for the love, waitin' on the gold rush
Keep it on the edge, smokin' on a roll up
When I see my friends, all they say is hold up
Ed, remember the time
When we were in school listenin' to grown-ups?
Didn't learn a thing, but then again, you know what?
You know how to sing, but, you don't know anything other than that
So maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
Maybe you should learn to love her
Like, like the way
And maybe you should learn to love her
Like, like the way you wanna be loved",pop,2011.0,26699.0,356432.0
3YPiRYIUFlcQ0aaLGmeswS,Sunburn - Deluxe Edition,+,Ed Sheeran,2011-09-09,46,ed sheeran,sunburn,"[Verse 1]
You’re not her, though I try to see you differently
I tow the line, you see, I’m searching for what used to be mine
And I saw your eyes, and I saw Alice staring back at me
So I will try to find another one who suited me as well as her

[Pre-Hook]
I've moved far away from you
And I want to see you here beside me, dear
But things aren’t clear

[Hook]
When we never even tried
We never even talked
We never even thought in the long run
Whenever it was painful
Whenever I was away
I’d miss you
And I miss you

[Verse 2]
She was mine
I was hers and all that’s in between
If she would cry
I would shelter her and keep her from the darkness that will be
[Pre-Hook]
I've moved far away from you
And I want to see you here beside me, dear
But things aren’t clear

[Hook]
We never even tried
We never even talked
We never even thought in the long run
Whenever it was painful
Whenever I was away
I’d miss you
And I miss you

[Bridge]
Don’t drop me in, it’s not my turn
If you cut deep, then I might learn
That you scarred and left me, like a sunburn
Don’t drop me in, it’s not my turn
And if you cut deep, then I might learn
That you scar and leave me, like a sunburn

[Hook]
We never even tried
We never even talked
We never even thought in the long run
Whenever it was painful
Whenever I was away
I’d miss you
And I miss you
And I miss you
And I miss you
And I miss you",pop,2011.0,60766.0,97184.0
2034O98KseYfXW4eETgm9h,Tides,= (Tour Edition),Ed Sheeran,2022-05-27,26,ed sheeran,tides,"[Verse 1]
I have grown up, I am a father now
Everything has changed, but I am still the same somehow
You know I've never been afraid of death
But now I wanna see the things that haven't happened yet
I still love getting out of my mind, I should cut it down
I still know people I don't like and I should cut them out
I feel embarrassed 'bout the things that I did in my youth
'Cause now I have a child, I know one day that she'll go through it

[Pre-Chorus]
Freight cargo, dot stops, and aeroplanes
Late-night calls, signal is in and out again
Feelin' low on serotonin and better days
Go, go, go, but every moment you're here with mе

[Chorus]
Time stops to still
When you are in my arms, it always will
And lifе, life is changin' tides
[Verse 2]
I lost the confidence in who I was
Too busy tryna chase the high and get the numbers up
I have the same dream every night
A bullet through my brain the moment that I close my eyes
I still have to lean on a shoulder when I've broken down
And I have people that depend on me to sort them out
I sometimes fantasise I disappear without a trace
I've no regrets, but wish I did things in a different way

[Pre-Chorus]
Low fly zone, lawsuits, and film stars
Headline wrote, ""Princess and the face scar""
Broken bones, break-ins, and Babylon
Go, go, go, but every moment you're here with me

[Chorus]
Time stops to still
When you are in my arms, it always will
And life, life is changin' tides
Time stops to still
When you are in my arms, it always will
And life, life is changin' tides",pop,2021.0,83743.0,7120711.0
6SR8tWgGvYoA2VJDgPQSWo,Shivers,= (Tour Edition),Ed Sheeran,2022-05-27,31,ed sheeran,shivers,"[Verse 1]
I took an arrow to the heart
I never kissed a mouth that tastes like yours
Strawberries and a somethin' more
Ooh, yeah, I want it all
Lipstick on my guitar
Fill up the engine, we can drive real far
Go dancin' underneath the stars
Ooh, yeah, I want it all
Mmm, you got me feelin' like

[Pre-Chorus]
I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give me thе shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And whеn they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
[Verse 2]
Into the car
On the backseat in the moonlit dark
Wrap me up between your legs and arms
Ooh, I can't get enough
You know you could tear me apart
Put me back together and take my heart
I never thought that I could love this hard
Ooh, I can't get enough
Mmm, you got me feelin' like

[Pre-Chorus]
I wanna be that guy, I wanna kiss your eyes
I wanna drink that smile, I wanna feel like I'm
Like my soul's on fire, I wanna stay up all day and all night
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back
[Bridge]
Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver
Baby, you burn so hot, you make me shiver
With the fire you got, this thing we started
I don't want it to stop
You know you make me shiver
Yeah, you got me singin' like

[Chorus]
Ooh, I love it when you do it like that
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back (Oh, no)
And we'll say, ""Ooh, I love it when you do it like that""
And when you're close up, give me the shivers
Oh, baby, you wanna dance 'til the sunlight cracks
And when they say the party's over, then we'll bring it right back, hey",pop,2021.0,359600.0,7120797.0
6ih77QgShm0RSp913VkGZn,First Times,= (Tour Edition),Ed Sheeran,2022-05-27,27,ed sheeran,first times,"[Verse 1]
I thought it'd feel different playin' Wembley
Eighty thousand singin' with me
It's what I've been chasin' 'cause this is the dream
When it was all over, I cleared out the room
Grabbed a couple beers, just me and you
Then we started talking the way that we do

[Pre-Chorus]
Ain't it funny how the simplest things in life can make a man?
Little moments that pass us by
Oh, but I remember

[Chorus]
The first kiss, the first night, the first song that made you cry
The first drink, red wine, on a step in Brooklyn
I still feel the first fight, and we both made it out alive
And I can't wait to make a million more first times
Mmm, mmm

[Verse 2]
The greatest thing that I have achieved
Was four little words, down on one knee
You said, ""Darling, are you jokin'?"", and I just said, ""Please""
[Pre-Chorus]
Ain't it funny how the simplest things in life can make a man?
Little moments that pass us by
Oh, but I remember

[Chorus]
The first kiss, the first night, the first song that made you cry
The first look in your eyes when I said ""I love you""
I can still feel the butterflies from when we stumbled home that night
I can't wait to make a million more first times
Mmm, mmm

[Pre-Chorus]
Ain't it funny how the simplest things in life can make a man?
Little moments that pass us by
Oh, but I remember

[Chorus]
The first kiss, first night, first song that made you cry
First dance in moonlight in your parents' garden
I can't wait to see everything that's yet to be
Our first child and then a million more first times",pop,2021.0,94549.0,7120794.0
5jRvUR9rwKALlZQ1EzGjBI,Bad Habits,= (Tour Edition),Ed Sheeran,2022-05-27,29,ed sheeran,bad habits,"[Intro]
(One, two, three, four)
Ooh, ooh

[Verse 1]
Every time you come around, you know I can't say no
Every time the sun goes down, I let you take control
I can feel the paradise before my world implodes
And tonight had something wonderful

[Chorus]
My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's truе, it's true
My bad habits lead to you
[Post-Chorus]
Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lеad to you

[Verse 2]
Every pure intention ends when the good times start
Fallin' over everything to reach the first time's spark
It started under neon lights and then it all got dark
I only know how to go too far

[Chorus]
My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you

[Post-Chorus]
Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
[Bridge]
We took the long way 'round
And burned 'til the fun ran out, now

[Chorus]
My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you

[Post-Chorus]
Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lead to you",pop,2021.0,1038848.0,6820606.0
0FRBToHz6nkJTk2MqVAnX9,Overpass Graffiti,= (Tour Edition),Ed Sheeran,2022-05-27,29,ed sheeran,overpass graffiti,"[Verse 1]
This is a dark parade
Another rough patch to rain on, to rain on
I know your friends may say
This is a cause for celebration, hip-hip-hooray, love
Photographs in sepia tones
It's so still, the fire's barely fighting the cold alone
There are times when I can feel your ghost
Just when I'm almost letting you go
The cards were stacked against us both

[Chorus]
I will always love you for what it's worth
We'll never fade like graffiti on the overpass
And I know time may change the way you think of us
But I'll remember the way we were, you were the first full stop
Love that will never leave
Baby, you will never be lost on me

[Verse 2]
This is a goddamn shame
I never wanted to break it or leave us tainted
Know I should walk away
But I just can't replace us or even erase us
The car was stuck, the engine stalled
And both of us got caught out in the snow alone
There were times when I forget the lows
And think the highs were all that we'd ever known
The cards were stacked against us both
[Chorus]
I will always love you for what it's worth
We'll never fade like graffiti on the overpass
And I know time may change the way you think of us
But I'll remember the way we were, you were the first full stop
Love that will never leave
Baby, you will never be lost on me

[Bridge]
Lost on me
Baby, you will never be lost on me
Lost on me

[Chorus]
Well, I will always love you for what it's worth
We'll never fade like graffiti on the overpass
And I know time may change the way you think of us
But I'll remember the way we were, you were the first full stop
Love that will never leave
Baby, you will never be lost on me

[Outro]
Yeah, yeah, yeah
Yeah, yeah, yeah
Lost on me
Ooh, graffiti on the overpass",pop,2021.0,137857.0,7120787.0
49fcoVTl7mQtaGrOu5eWWf,The Joker And The Queen,= (Tour Edition),Ed Sheeran,2022-05-27,25,ed sheeran,the joker and the queen,"[Verse 1]
How was I to know? It's a crazy thing
I showed you my hand and you still let me win
And who was I to say that this was meant to be?
The road that was broken brought us together

[Chorus]
And I know you could fall for a thousand kings
And hearts that would give you a diamond ring
When I fold, you see the best in me
The joker and the queen

[Verse 2]
I was upside down from the outside in
You came to the table and you went all in
With a single word and a gentle touch
You turned a moment into forever

[Chorus]
And I know you could fall for a thousand kings
And hearts that could give you a diamond ring
When I fold, you see the best in me
The joker and the queen
[Instrumental Break]

[Chorus]
And I know you could fall for a thousand kings
And hearts that would givе you a diamond ring
When I folded, you saw the bеst in me
The joker and the queen
The joker and the queen",pop,2021.0,164215.0,6983768.0
